lead,criterion,predictor,comparison_id,focal_strategy,comparator_strategy,quartile,meters,predictor_mean,focal_error_mean,comparator_error_mean,absolute_gain_mean,absolute_gain_median,relative_gain_mean_pct,relative_gain_median_pct,positive_gain_share
1,smape,test_mean_abs_change_pct,source_transfer,direct_transfer,cer_scratch_limited,2,232,19.598732108118142,54.90750664540996,51.08694544679545,-3.820561198614508,-3.746722524499468,-7.268702713244636,-7.779261069039832,0.15517241379310345
1,smape,test_mean_abs_change_pct,source_transfer,direct_transfer,cer_scratch_limited,3,232,39.58503196415356,54.87686217837754,52.368307429270345,-2.508554749107202,-2.3130351048284687,-4.246339581845179,-4.3915890653443785,0.28879310344827586
1,smape,test_mean_abs_change_pct,source_transfer,direct_transfer,cer_scratch_limited,4,232,137.51540675880167,54.38716273680402,54.913395791112244,0.5262330543082229,0.7190804190444702,1.892555934646154,1.5499684701701855,0.5775862068965517
1,smape,test_mean_abs_change_pct,fine_tuning,fine_tuning,direct_transfer,1,233,6.5005249337291255,59.22099257491085,56.26017357071603,-2.9608190041948266,-2.9285838260048465,-5.36791343508025,-5.291393991243147,0.0
1,smape,test_mean_abs_change_pct,fine_tuning,fine_tuning,direct_transfer,2,232,19.598732108118142,57.56918877690924,54.90750664540996,-2.661682131499293,-2.5034042157435614,-4.92374912521916,-4.773740552922245,0.0
1,smape,test_mean_abs_change_pct,fine_tuning,fine_tuning,direct_transfer,3,232,39.58503196415356,57.336153050332776,54.87686217837754,-2.4592908719552313,-2.3171885681088007,-4.576755313104913,-4.387813722630938,0.0
1,smape,test_mean_abs_change_pct,fine_tuning,fine_tuning,direct_transfer,4,232,137.51540675880167,56.52152016774668,54.38716273680402,-2.1343574309426603,-1.9779410103861714,-4.176407220363887,-3.993745023986026,0.008620689655172414
1,smape,test_mean_abs_change_pct,full_data,cer_scratch_full,cer_scratch_limited,1,233,6.5005249337291255,52.00145200139179,51.84953070685521,-0.1519212945365875,-0.5582487318044542,-0.6370756466906757,-1.11150660231185,0.3948497854077253
1,smape,test_mean_abs_change_pct,full_data,cer_scratch_full,cer_scratch_limited,2,232,19.598732108118142,51.85265152750905,51.08694544679545,-0.765706080713609,-1.258578871898603,-1.638282521400229,-2.31065773120243,0.38362068965517243
1,smape,test_mean_abs_change_pct,full_data,cer_scratch_full,cer_scratch_limited,3,232,39.58503196415356,52.65746657765134,52.368307429270345,-0.28915914838099765,-0.5674353931781049,-0.8051917164613072,-1.1993062603148181,0.41379310344827586
1,smape,test_mean_abs_change_pct,full_data,cer_scratch_full,cer_scratch_limited,4,232,137.51540675880167,55.66773798208284,54.913395791112244,-0.7543421909705946,-0.6636214510681491,-1.4330169290901462,-1.1720347256777668,0.43103448275862066
1,smape,test_mean_abs_change_pct,direct_vs_full,direct_transfer,cer_scratch_full,1,233,6.5005249337291255,56.26017357071603,52.00145200139179,-4.258721569324232,-4.44884593795345,-8.166404600374497,-8.3130213322769,0.07725321888412018
1,smape,test_mean_abs_change_pct,direct_vs_full,direct_transfer,cer_scratch_full,2,232,19.598732108118142,54.90750664540996,51.85265152750905,-3.0548551179008996,-2.630393025351875,-5.763599167100175,-5.1265080997375545,0.15948275862068967
1,smape,test_mean_abs_change_pct,direct_vs_full,direct_transfer,cer_scratch_full,3,232,39.58503196415356,54.87686217837754,52.65746657765134,-2.219395600726205,-1.4542165998916836,-3.621048185618449,-2.6145021456690327,0.30603448275862066
1,smape,test_mean_abs_change_pct,direct_vs_full,direct_transfer,cer_scratch_full,4,232,137.51540675880167,54.38716273680402,55.66773798208284,1.2805752452788175,1.6868441528328795,2.8829789433352313,3.552713431790874,0.728448275862069
1,smape,test_mean_abs_change_pct,fine_tuning_vs_limited,fine_tuning,cer_scratch_limited,1,233,6.5005249337291255,59.22099257491085,51.84953070685521,-7.371461868055646,-7.887551907606685,-14.508351662912816,-15.80736465282267,0.06866952789699571
1,smape,test_mean_abs_change_pct,fine_tuning_vs_limited,fine_tuning,cer_scratch_limited,2,232,19.598732108118142,57.56918877690924,51.08694544679545,-6.482243330113801,-6.367241595635036,-12.558079909202675,-12.696145317940044,0.06896551724137931
1,smape,test_mean_abs_change_pct,fine_tuning_vs_limited,fine_tuning,cer_scratch_limited,3,232,39.58503196415356,57.336153050332776,52.368307429270345,-4.967845621062434,-4.737377819872464,-9.015969477456597,-9.517958120171652,0.14224137931034483
1,smape,test_mean_abs_change_pct,fine_tuning_vs_limited,fine_tuning,cer_scratch_limited,4,232,137.51540675880167,56.52152016774668,54.913395791112244,-1.6081243766344373,-0.8279824105533855,-2.205266129826597,-1.6716066877085005,0.4353448275862069
1,smape,test_mean_abs_change_pct,full_vs_fine_tuning,cer_scratch_full,fine_tuning,1,233,6.5005249337291255,52.00145200139179,59.22099257491085,7.219540573519057,7.404053169255718,11.917908822575805,12.392794149864162,0.9613733905579399
